"id(n)","size((n)-[:`person/investor`]-())","size((n)-[:`person/legal`]-())","size((n)-[:`company/investor`]-())","size((n)-[:`company/staff`]-())","size((n)-[:`company/legal`]-())"
"38671350","12","0","0","13","0"
"38671358","9","4","0","11","0"
"38671568","8","5","0","9","0"
"38671614","16","6","0","14","0"
"38671879","0","17","0","17","0"
"38671919","2","61","0","13","0"
"38672043","2","24","0","28","0"
"38672473","5","5","0","12","0"
"38674020","11","3","0","8","0"
"38674183","6","6","0","10","0"
"38674285","7","7","0","8","0"
"38674411","17","0","0","10","0"
"38675081","15","10","0","15","0"
"38675574","6","4","0","11","0"
"38675882","12","6","0","8","0"
"38676082","9","4","0","7","0"
"38676953","7","2","0","11","0"
"38677651","10","5","0","6","0"
"38677735","9","5","0","9","0"
"38677860","8","4","0","8","0"
"38677975","9","5","0","8","0"
"38678030","18","4","0","13","0"
"38678236","9","7","0","9","0"
"38678264","0","0","0","20","0"
"38678422","7","14","0","17","0"
"38679056","11","3","0","9","0"
"38680386","8","6","0","9","0"
"38680428","11","17","0","18","0"
"38680524","5","12","0","12","0"
"38681520","9","5","0","10","0"
"38681732","5","8","0","28","0"
"38681785","13","9","0","14","0"
"38682198","9","17","0","23","0"
"38682311","0","36","0","30","0"
"38684112","9","2","0","12","0"
"38686137","14","7","0","13","0"
"38686200","8","7","0","8","0"
"38687048","2","11","0","9","0"
"38687178","6","7","0","7","0"
"38687563","10","3","0","10","0"
"38687707","0","13","0","13","0"
"38689025","12","11","0","21","0"
"38689761","2","12","0","13","0"
"38690709","7","9","0","10","0"
"38690747","8","6","0","7","0"
"38690821","9","11","0","11","0"
"38691411","0","15","0","20","0"
"38691474","6","7","0","13","0"
"38691836","9","5","0","10","0"
"38691863","8","4","0","8","0"
"38692446","8","8","0","11","0"
"38692507","7","7","0","11","0"
"38692612","26","9","0","28","0"
"38692672","9","6","0","10","0"
"38692761","18","4","0","11","0"
"38692777","14","7","0","12","0"
"38693330","19","0","0","17","0"
"38693893","14","7","0","15","0"
"38694993","0","26","0","5","0"
"38695317","5","9","0","14","0"
"38695556","0","81","0","0","0"
"38695829","7","17","0","18","0"
"38695941","6","6","0","8","0"
"38696045","6","6","0","12","0"
"38696083","16","11","0","45","0"
"38696400","8","4","0","8","0"
"38696914","13","0","0","13","0"
"38697204","2","11","0","17","0"
"38697457","8","7","0","7","0"
"38697585","0","42","0","44","0"
"38697619","3","8","0","9","0"
"38697775","4","68","0","77","0"
"38699398","10","5","0","10","0"
"38699597","7","7","0","7","0"
"38699606","7","7","0","9","0"
"38700047","9","7","0","6","0"
"38701735","7","7","0","7","0"
"38702522","9","8","0","9","0"
"38703396","0","78","0","34","0"
"38704217","6","5","0","10","0"
"38705697","13","7","0","13","0"
"38705772","8","8","0","8","0"
"38706103","11","7","0","14","0"
"38706565","7","6","0","8","0"
"38706694","4","7","0","10","0"
"38707476","2","8","0","10","0"
"38707489","36","17","0","44","0"
"38707920","11","7","0","11","0"
"38708868","3","15","0","19","0"
"38709138","2","8","0","55","0"
"38709162","7","5","0","8","0"
"38710142","0","18","0","29","0"
"38710501","5","4","0","13","0"
"38710773","4","8","0","8","0"
"38710899","5","14","0","17","0"
"38711032","9","84","0","39","0"
"38711278","17","10","0","18","0"
"38711623","0","56","0","56","0"
"38712755","1","14","0","16","0"
"38713089","8","3","0","9","0"
"38713119","0","14","0","15","0"
"38713725","10","7","0","10","0"
"38713808","10","6","0","6","0"
"38713831","10","5","0","6","0"
"38715105","23","13","0","23","0"
"38715593","13","4","0","15","0"
"38715662","14","11","0","15","0"
"38716135","8","8","0","8","0"
"38716997","0","25","0","17","0"
"38717362","12","2","0","6","0"
"38717527","14","9","0","12","0"
"38718335","6","7","0","7","0"
"38718464","0","8","0","12","0"
"38718930","11","5","0","9","0"
"38719535","2","2","0","17","0"
"38719645","0","61","0","13","0"
"38720019","7","6","0","13","0"
"38720113","3","10","0","14","0"
"38720257","12","6","0","11","0"
"38720422","1","24","0","7","0"
"38720492","3","9","0","11","0"
"38720559","7","6","0","7","0"
"38721362","6","6","0","9","0"
"38721423","7","5","0","8","0"
"38722426","7","2","0","12","0"
"38722594","2","119","0","53","0"
"38723629","6","7","0","8","0"
"38724048","12","9","0","9","0"
"38725614","8","4","0","9","0"
"38726013","7","5","0","10","0"
"38726628","9","8","0","8","0"
"38726919","0","29","0","11","0"
"38727640","9","5","0","10","0"
"38728345","7","7","0","7","0"
"38728577","4","11","0","14","0"
"38729134","8","11","0","12","0"
"38729339","10","8","0","7","0"
"38729412","10","10","0","9","0"
"38729722","5","3","0","12","0"
"38729873","9","4","0","9","0"
"38730403","20","10","0","20","0"
"38730651","8","6","0","9","0"
"38730735","9","19","0","28","0"
"38730929","8","3","0","10","0"
"38731178","0","2","0","27","0"
"38731186","9","8","0","9","0"
"38731463","6","12","0","13","0"
"38731996","8","3","0","12","0"
"38732752","9","6","0","9","0"
"38732870","7","9","0","8","0"
"38732903","19","6","0","9","0"
"38733122","8","5","0","7","0"
"38733355","16","5","0","10","0"
"38734403","10","5","0","9","0"
"38734480","8","4","0","8","0"
"38734537","8","4","0","8","0"
"38735772","23","17","0","23","0"
"38737758","8","5","0","7","0"
"38737863","2","95","0","22","0"
"38738170","0","40","0","87","0"
"38738308","6","6","0","10","0"
"38738409","4","3","0","13","0"
"38739415","12","6","0","12","0"
"38739739","8","7","0","7","0"
"38739751","8","12","0","14","0"
"38739821","11","32","0","19","0"
"38740060","8","8","0","8","0"
"38740709","0","16","0","16","0"
"38741681","9","12","0","9","0"
"38742457","12","12","0","9","0"
"38742894","9","6","0","7","0"
"38742949","0","13","0","13","0"
"38743386","11","4","0","9","0"
"38744401","12","7","0","12","0"
"38744672","9","4","0","9","0"
"38744828","10","5","0","10","0"
"38744896","8","4","0","8","0"
"38745101","9","4","0","8","0"
"38745192","15","16","0","20","0"
"38745446","7","3","0","11","0"
"38747215","9","2","0","11","0"
"38747228","12","3","0","11","0"
"38747319","4","8","0","9","0"
"38747690","1","14","0","14","0"
"38747771","5","10","0","9","0"
"38747850","5","14","0","25","0"
"38748460","4","14","0","21","0"
"38748690","9","13","0","14","0"
"38749679","7","4","0","12","0"
"38749716","8","3","0","12","0"
"38750096","0","1","0","29","0"
"38750354","1","26","0","20","0"
"38751942","14","6","0","13","0"
"38752232","12","1","0","12","0"
"38752243","16","16","0","25","0"
"38752345","17","11","0","23","0"
"38753215","5","17","0","20","0"
"38753542","4","9","0","7","0"
"38754142","9","6","0","12","0"
"38754247","13","0","0","13","0"
"38754612","9","11","0","12","0"
"38754811","10","4","0","11","0"
"38755038","0","0","0","22","0"
"38755495","4","8","0","11","0"
"38755571","5","8","0","10","0"
"38755660","7","6","0","10","0"
"38755707","13","11","0","39","0"
"38756029","0","24","0","25","0"
"38756418","10","5","0","11","0"
"38756643","21","8","0","23","0"
"38756973","11","8","0","10","0"
"38757200","12","3","0","7","0"
"38757422","0","33","0","21","0"
"38757459","0","7","0","29","0"
"38757862","7","5","0","8","0"
"38757986","6","6","0","8","0"
"38758047","10","4","0","10","0"
"38758180","1","1","0","18","0"
"38758581","7","4","0","10","0"
"38759499","12","10","0","13","0"
"38759530","0","11","0","11","0"
"38759613","3","10","0","10","0"
"38760287","14","10","0","17","0"
"38760302","9","3","0","8","0"
"38760419","9","8","0","11","0"
"38760467","10","4","0","9","0"
"38760861","1","18","0","22","0"
"38761029","5","6","0","10","0"
"38761043","11","6","0","11","0"
"38761535","8","8","0","8","0"
"38761583","7","9","0","11","0"
"38762296","4","10","0","17","0"
"38762719","6","14","0","17","0"
"38762832","7","4","0","10","0"
"38762902","13","10","0","16","0"
"38763541","0","12","0","13","0"
"38763556","7","8","0","5","0"
"38763611","9","5","0","6","0"
"38764103","2","9","0","18","0"
"38764659","7","6","0","8","0"
"38764854","8","8","0","10","0"
"38765559","4","16","0","5","0"
"38766226","10","5","0","10","0"
"38766589","8","4","0","9","0"
"38766801","1","12","0","40","0"
"38767845","7","3","0","27","0"
"38768284","13","5","0","13","0"
"38768371","8","9","0","6","0"
"38768400","9","8","0","12","0"
"38768452","10","3","0","15","0"
"38768774","8","8","0","9","0"
"38768947","8","218","0","28","0"
"38769525","8","8","0","8","0"
"38769679","8","6","0","6","0"
"38769930","11","17","0","28","0"
"38771125","6","8","0","10","0"
"38771865","16","14","0","24","0"
"38771908","6","6","0","9","0"
"38772146","7","4","0","9","0"
"38772600","3","2","0","30","0"
"38773099","9","15","0","22","0"
"38773829","9","4","0","10","0"
"38774423","10","13","0","16","0"
"38774594","7","7","0","7","0"
"38774735","7","6","0","8","0"
"38774859","8","5","0","7","0"
"38775155","14","5","0","10","0"
"38775164","6","13","0","15","0"
"38775592","4","6","0","10","0"
"38776357","14","4","0","11","0"
"38777904","14","6","0","24","0"
"38778034","10","5","0","10","0"
"38780062","3","16","0","16","0"
"38780218","1","12","0","12","0"
"38781276","5","10","0","13","0"
"38781368","7","6","0","9","0"
"38781510","14","3","0","10","0"
"38781600","9","6","0","9","0"
"38781761","8","4","0","8","0"
"38782045","9","7","0","9","0"
"38782060","12","9","0","16","0"
"38782127","2","0","0","27","0"
"38782336","0","28","0","0","0"
"38782399","0","11","0","12","0"
"38782566","19","0","0","14","0"
"38782663","9","5","0","10","0"
"38782894","0","12","0","12","0"
"38783378","10","0","0","10","0"
"38783599","13","6","0","13","0"
"38784131","11","5","0","10","0"
"38784150","1","21","0","21","0"
"38784200","2","1","0","20","0"
"38784287","12","6","0","9","0"
"38784507","6","7","0","7","0"
"38785939","0","29","0","27","0"
"38786623","0","14","0","14","0"
"38787214","7","7","0","10","0"
"38787747","16","4","0","14","0"
"38787833","6","7","0","9","0"
"38788064","7","6","0","8","0"
"38788545","7","8","0","10","0"
"38788695","19","7","0","20","0"
"38789083","3","4","0","17","0"
"38789100","5","8","0","9","0"
"38789641","6","8","0","9","0"
"38790081","5","14","0","17","0"
"38790326","4","11","0","14","0"
"38790392","5","39","0","20","0"
"38790495","8","7","0","8","0"
"38790761","10","6","0","10","0"
"38790953","8","4","0","8","0"
"38791393","5","7","0","10","0"
"38791439","7","10","0","10","0"
"38792249","20","20","0","20","0"
"38792607","10","4","0","11","0"
"38792954","8","4","0","8","0"
"38793273","6","7","0","8","0"
"38793335","5","3","0","12","0"
"38793959","11","35","0","43","0"
"38794260","8","6","0","8","0"
"38794279","7","5","0","8","0"
"38794305","9","3","0","9","0"
"38794457","7","7","0","7","0"
"38794707","6","7","0","7","0"
"38794829","20","10","0","20","0"
"38794914","10","10","0","18","0"
"38794924","9","9","0","14","0"
"38795115","0","12","0","17","0"
"38795336","11","9","0","13","0"
"38795548","10","3","0","8","0"
"38795945","4","9","0","10","0"
"38796323","9","7","0","11","0"
"38797049","8","7","0","12","0"
"38797058","0","13","0","13","0"
"38797450","7","4","0","9","0"
"38797725","10","8","0","10","0"
"38797759","0","0","0","20","0"
"38797830","0","20","0","0","0"
"38798066","0","24","0","23","0"
"38798896","7","6","0","7","0"
"38798983","6","11","0","11","0"
"38799491","2","8","0","19","0"
"38799603","8","5","0","15","0"
"38800749","12","5","0","12","0"
"38800806","8","9","0","16","0"
"38800961","16","16","0","15","0"
"38801048","2","0","0","40","0"
"38801502","0","13","0","13","0"
"38801615","8","7","0","15","0"
"38801649","1","18","0","18","0"
"38801765","6","8","0","7","0"
"38801916","5","6","0","10","0"
"38801991","17","1","0","15","0"
"38802156","4","8","0","8","0"
"38802931","4","9","0","9","0"
"38803332","0","23","0","38","0"
"38803783","8","3","0","9","0"
"38803835","5","5","0","16","0"
"38804027","18","21","0","23","0"
"38804182","27","20","0","28","0"
"38804228","4","3","0","13","0"
"38804730","14","5","0","14","0"
"38804966","8","9","0","10","0"
"38805366","18","9","0","18","0"
"38805541","11","14","0","14","0"
"38805760","0","30","0","16","0"
"38805827","11","8","0","12","0"
"38805903","9","3","0","10","0"
"38805919","2","1","0","28","0"
"38807514","4","15","0","24","0"
"38807618","8","7","0","8","0"
"38807628","11","12","0","11","0"
"38807714","20","1","0","19","0"
"38808330","11","7","0","15","0"
"38808485","11","6","0","9","0"
"38808582","8","10","0","14","0"
"38808808","12","38","0","43","0"
"38809867","6","6","0","9","0"
"38809930","1","18","0","20","0"
"38810044","7","7","0","7","0"
"38810169","5","4","0","11","0"
"38810820","30","3","0","30","0"
"38810832","10","8","0","11","0"
"38811386","9","6","0","12","0"
"38811438","6","87","0","68","0"
"38813006","14","4","0","14","0"
"38813044","8","15","0","19","0"
"38813336","28","20","0","33","0"
"38813422","7","9","0","9","0"
"38813778","20","6","0","12","0"
"38814240","7","7","0","8","0"
"38814806","12","6","0","12","0"
"38815290","9","9","0","13","0"
"38815751","10","3","0","8","0"
"38815809","3","7","0","10","0"
"38815927","0","0","0","47","0"
"38815968","0","10","0","10","0"
"38815989","50","26","0","50","0"
"38816203","3","13","0","13","0"
"38816276","8","8","0","8","0"
"38816784","13","12","0","22","0"
"38818258","12","12","0","16","0"
"38818305","8","4","0","9","0"
"38818450","10","3","0","9","0"
"38820215","10","6","0","9","0"
"38820295","10","7","0","20","0"
"38820447","0","32","0","28","0"
"38820843","2","11","0","11","0"
"38820949","6","9","0","9","0"
"38821260","2","8","0","20","0"
"38821521","8","6","0","9","0"
"38821601","17","1","0","7","0"
"38822294","10","1","0","12","0"
"38822351","12","6","0","8","0"
"38822406","0","22","0","7","0"
"38823148","3","12","0","13","0"
"38823495","10","7","0","9","0"
"38823535","1","130","0","114","0"
"38823625","491","0","0","490","0"
"38823633","9","13","0","29","0"
"38823870","6","15","0","16","0"
"38824354","11","5","0","8","0"
"38824689","3","9","0","12","0"
"38824788","9","6","0","10","0"
"38825228","7","6","0","8","0"
"38825351","4","3","0","20","0"
"38825491","15","6","0","21","0"
"38825976","9","4","0","9","0"
"38826893","12","10","0","11","0"
"38826947","6","7","0","7","0"
"38827043","7","9","0","10","0"
"38827226","8","10","0","10","0"
"38827420","9","5","0","9","0"
"38827856","1","24","0","25","0"
"38828203","8","7","0","9","0"
"38828223","0","25","0","0","0"
"38828555","5","7","0","8","0"
"38828570","23","35","0","72","0"
"38829532","5","8","0","8","0"
"38829835","10","0","0","11","0"
"38830155","1","8","0","11","0"
"38830318","2","6","0","13","0"
"38830392","12","9","0","13","0"
"38830635","0","41","0","40","0"
"38831551","8","1","0","13","0"
"38831744","7","7","0","6","0"
"38832536","9","6","0","8","0"
"38832902","1","22","0","2","0"
"38833863","2","14","0","10","0"
"38834321","40","30","0","37","0"
"38834539","0","9","0","15","0"
"38834900","9","6","0","13","0"
"38834959","0","17","0","9","0"
"38835062","9","4","0","12","0"
"38835140","12","6","0","12","0"
"38835843","7","6","0","10","0"
"38835940","8","4","0","8","0"
"38835958","0","137","0","123","0"
"38836327","18","7","0","27","0"
"38836339","5","12","0","13","0"
"38837237","7","7","0","7","0"
"38837296","1","40","0","40","0"
"38837577","10","4","0","13","0"
"38837986","9","3","0","9","0"
"38838140","7","12","0","20","0"
"38838209","7","21","0","30","0"
"38838450","10","4","0","7","0"
"38838839","8","7","0","10","0"
"38838917","7","6","0","8","0"
"38839046","7","36","0","37","0"
"38840023","0","46","0","14","0"
"38840215","0","23","0","0","0"
"38840993","0","79","0","0","0"
"38841729","6","10","0","10","0"
"38841770","7","5","0","8","0"
"38841898","0","17","0","10","0"
"38842251","7","10","0","12","0"
"38842335","9","4","0","8","0"
"38842510","10","5","0","10","0"
"38842635","10","5","0","10","0"
"38842654","8","4","0","8","0"
"38843025","0","24","0","26","0"
"38843490","7","8","0","8","0"
"38843559","11","7","0","18","0"
"38843953","0","18","0","2","0"
"38844253","1","90","0","92","0"
"38844597","12","6","0","9","0"
"38845111","11","9","0","11","0"
"38846547","2","25","0","2","0"
"38846641","11","6","0","8","0"
"38847227","9","7","0","8","0"
"38847348","9","5","0","11","0"
"38847592","5","8","0","8","0"
"38848102","15","7","0","23","0"
"38848823","1","27","0","26","0"
"38849376","10","7","0","11","0"
"38849398","8","3","0","10","0"
"38849703","12","2","0","7","0"
"38850123","9","8","0","10","0"
"38850348","0","12","0","12","0"
"38850495","12","6","0","12","0"
"38850602","0","13","0","13","0"
"38850856","25","9","0","25","0"
"38850883","9","7","0","10","0"
"38851089","1","0","0","21","0"
"38851170","14","10","0","12","0"
"38851211","6","9","0","7","0"
"38851840","10","6","0","10","0"
"38851856","7","6","0","12","0"
"38852097","8","5","0","10","0"
"38852177","0","0","0","39","0"
"38852396","6","8","0","8","0"
"38852477","6","23","0","22","0"
"38853020","7","6","0","8","0"
"38853307","5","6","0","10","0"
"38853348","8","8","0","8","0"
"38853582","10","5","0","10","0"
"38854156","8","2","0","10","0"
"38854311","8","8","0","13","0"
"38855010","9","5","0","9","0"
"38855115","7","5","0","8","0"
"38855297","1","0","0","42","0"
"38855589","10","4","0","6","0"
"38855694","15","7","0","12","0"
"38856322","10","5","0","10","0"
"38856686","8","4","0","8","0"
"38856878","7","16","0","19","0"
